id,label,dataset,token_len,ppl,AE,APE,APL,CUD,SIB,FL,generated_text,answer,REV,label_num
gsm8k_10,reasoning,gsm8k,166,1.5068359375,0.7529296875,0.4283770401288963,0.16666666666666666,0.3333333333333333,0.971684841438098,0.466583251953125,"

The school is a great place to meet people. The school is a great place to meet people. The school...","The total time we spent going to school is 15 minutes + 6 minutes = <<15+6=21>>21 minutes.
We have 30 minutes - 21 minutes = <<30-21=9>>9 minutes left not to be late.
#### 9",0.08466769012941054,1
gsm8k_11,reasoning,gsm8k,167,1.298828125,0.75244140625,0.40842952438777635,0.16666666666666666,0.3333333333333333,0.9607090536315743,0.449432373046875,"

The company is a company that is a company that is a company that is a company that is a company t...","1/3rd of the workers before the new hires were women because 1 - (2/3) = 1/3
There were 30 women working for the company before the new hires
There are now 40 women working for the company because 30 + 10 = <<30+10=40>>40
There are 100 people working for the company because 90 + 10 = <<90+10=100>>100
The proportion of women working in the company is .4 because 40 / 100 = <<40/100=.4>>.4
The percentage of women working in the company is now 40 because .4 x 100 = <<.4*100=40>>40
#### 40",-0.1868969236134441,1
gsm8k_12,reasoning,gsm8k,124,1.478515625,0.763671875,0.33365309338108134,0.16666666666666666,0.3333333333333333,0.9582081515842367,0.474029541015625,"

The best way to get to the top of the list is to get the best stickers.

The best way to get to th...","If Kristoff has 85 stickers, Riku has 25 * 85 stickers = <<85*25=2125>>2125 more stickers.
The total number of stickers Riku has is 2125 stickers + 85 stickers = <<2125+85=2210>>2210 stickers
#### 2210",-0.14168109562970407,1
gsm8k_13,reasoning,gsm8k,116,1.4921875,0.7607421875,0.4082023064797184,0.0,0.3333333333333333,0.9812265764796088,0.45867919921875,  He would have to pay $2.50 per pound.  He would have to pay $2.50 per pound.  He would have to pay...,"It cost .2*40000=$<<.2*40000=8000>>8000 more to feed than buy them
So the total cost to feed them was 40000+8000=$<<40000+8000=48000>>48,000
So in total it cost 48000+40000=$<<48000+40000=88000>>88,000
Each cow sells for 2*1000=$<<2*1000=2000>>2000
So he sells them for 2000*100=$<<2000*100=200000>>200,000
So he makes a profit of 200,000-88,000=$<<200000-88000=112000>>112,000
#### 112000",-0.3134589974780666,1
gsm8k_14,reasoning,gsm8k,173,1.548828125,0.74072265625,0.46338949458446227,0.16666666666666666,0.3333333333333333,0.973477827593927,0.465911865234375,"

The parsnips are grown in a single box. They are harvested and packed into boxes. They are harvest...","If three-quarters of the boxes are full, then 1 – ¾ = ¼ of the boxes are half-full.
On average, each harvest therefore has 20 boxes * 0.25 = <<20*0.25=5>>5 boxes that are half-full.
This leaves 20 total boxes – 5 half-full boxes = <<20-5=15>>15 full boxes.
Half-full boxes hold 20 parsnips / 2 = <<20/2=10>>10 parsnips each.
In total, the half-full boxes, therefore, hold 5 boxes * 10 parsnips = <<5*10=50>>50 parsnips.
The full boxes hold a total of 15 boxes * 20 parsnips = <<15*20=300>>300 parsnips.
So Betty harvests a total of 50 + 300 = <<50+300=350>>350 parsnips in an average harvest.
#### 350",0.18475419638561638,1
gsm8k_15,reasoning,gsm8k,142,1.4599609375,0.7568359375,0.362295190285195,0.16666666666666666,0.3333333333333333,0.9916212736379358,0.471923828125,"

The first step is to make a necklace. The second step is to make a necklace. The third step is to ...","Two bracelets need 50 x 2 = <<50*2=100>>100 beads.
So they will need 9 x 100 = <<9*100=900>>900 beads in all.
#### 900",-0.05351742263267645,1
gsm8k_16,reasoning,gsm8k,170,1.486328125,0.76171875,0.44337790109056663,0.16666666666666666,0.3333333333333333,0.9729921610791621,0.460296630859375,"

Jess is a big fan of the store, but she is a big fan of the store. She is a big fan of the store, ...","Jess needs to walk 11 blocks + 6 blocks + 8 blocks = <<11+6+8=25>>25 blocks total.
Jess needs to go 25 blocks – 5 = <<25-5=20>>20 blocks to get to work.
#### 20",0.0677910949486323,1
gsm8k_17,reasoning,gsm8k,129,1.4765625,0.767578125,0.4046434851741189,0.16666666666666666,0.3333333333333333,0.9652689014864988,0.46612548828125,"

The butterfly is a butterfly. It is a butterfly. It is a butterfly. It is a butterfly.

The butter...","Martha has 11-5=<<11-5=6>>6 blue and yellow butterflies.
Martha has 6/3=<<6/3=2>>2 yellow butterflies.
Martha has 2*2=<<2*2=4>>4 blue butterflies.
#### 4",0.0068481881868926306,1
gsm8k_18,reasoning,gsm8k,149,1.505859375,0.73876953125,0.4340893866619558,0.16666666666666666,0.3333333333333333,0.9760688580112009,0.4605712890625,"  If they ate at 4 pm, what was the cost of their total bill?

I'm not sure what the cost of their b...","Curtis had the Salisbury steak for $16.00 and Rob had the Chicken Fried Steak at $18.00 so their meal cost 16+18 = $<<16+18=34.00>>34.00
They ate 3 pm so their meal is half off so their meal cost 34/2 = $17.00
#### 17",0.027587223744186946,1
gsm8k_19,reasoning,gsm8k,143,1.7001953125,0.75634765625,0.4239097749682482,0.16666666666666666,0.3333333333333333,0.980866923934915,0.45697021484375,"

The water was so thick that it was hard to see the frogs.  The frogs were so thick that they could...","Hunter saw 5 + 3 = <<5+3=8>>8 adult frogs in the pond.
He saw 2 x 12 = <<2*12=24>>24 baby frogs in the pond.
Altogether, he saw 8 + 24 = <<8+24=32>>32 frogs in the pond.
#### 32",-0.032472485515645744,1
gsm8k_20,reasoning,gsm8k,224,1.5625,0.7431640625,0.5122720087817921,0.16666666666666666,0.3333333333333333,0.9709827451610439,0.4649658203125,"

The movie is a great movie, but it is a great movie. It is a great movie, but it is a great movie....","Amaya watches the movie without rewinding for 20 minutes + 15 minutes + 45 minutes + 20 minutes = <<20+15+45+20=100>>100 minutes duration of the movie.
However, Amaya also spent extra time re-watching parts she rewound, for 5 minutes + 15 minutes = <<5+15=20>>20 minutes.
In all, Amaya spent 100 minutes + 20 minutes = <<100+20=120>>120 minutes watching the movie.
#### 120",0.3337393823749754,1
gsm8k_21,reasoning,gsm8k,124,1.369140625,0.751953125,0.39628498407129326,0.3333333333333333,0.3333333333333333,0.9275594910760988,0.45477294921875,"  Kangaroos have two legs and two legs.  Kangaroos have two legs.  If he has two legs and two legs, ...","His kangaroos have a total of 23*2=<<23*2=46>>46 legs
He has 23*3=<<23*3=69>>69 goats
The goats have 69*4=<<69*4=276>>276 legs
So in total his animals have 276+46=<<276+46=322>>322 legs
#### 322",0.06417897090572872,1
gsm8k_22,reasoning,gsm8k,126,1.4150390625,0.8859953703703703,0.33331805289613314,0.0,0.3333333333333333,0.0,0.509521484375,"

The first step is to pay $16 for a shirt that costs $22 before sales. The second step is to pay $1...","Let x be the amount of the discount.
We have, 22 - x = $16
We change the writing of the equation:
22 - x + x = 16 + x
So, 22 = 16 + x
We then Remove 16 from both sides:
22 - 16 = 16 + x - 16
So, 22 - 16 = x
So, the amount of the discount is x = $<<6=6>>6.
#### 6",-0.5705353878379903,1
gsm8k_23,reasoning,gsm8k,125,1.3837890625,0.7607421875,0.40623886482537847,0.16666666666666666,0.3333333333333333,0.9582204644438704,0.480255126953125,"

The first step is to make a dye-making process. The process is to make a dye-making process. The p...","3/5th of 20 liters of water is 20*(3/5) = <<20*(3/5)=12>>12 liters
5/6th of 18 liters of vinegar is 18*(5/6) = <<18*(5/6)=15>>15 liters
12 liters of water mixed with 15 liters of vinegar gives 12+15 = <<12+15=27>>27-liter mixture
#### 27",0.16604021904906327,1
gsm8k_24,reasoning,gsm8k,164,1.5703125,0.748046875,0.44454509798035075,0.16666666666666666,0.3333333333333333,0.9759245873349999,0.4552001953125,"

The only way to get to the treasure box is to get to the treasure box. The treasure box is a piece...","If Val currently has 20 nickels and finds twice as many nickels as she has in her older brother's treasure box, she will have 2*20=40 more nickels.
The total number of nickels she'll have is 40+20=<<40+20=60>>60
Since nickel is worth $0.05, the value of the nickels Val is having is 60*0.05=$<<60*0.05=3>>3
Val had three times as many dimes as nickels before she found the 40 new nickels, a total of 3*20=<<3*20=60>>60 dimes
Since a dime has a value of $0.10, the value of the dimes that Val has is 60*$0.10=$<<60*0.10=6>>6
Together, the value of the dimes and nickels Val has is worth $6+$3=$<<6+3=9>>9
#### 9",0.005726542285225696,1
gsm8k_25,reasoning,gsm8k,163,1.4775390625,0.751953125,0.3885963016457769,0.16666666666666666,0.3333333333333333,0.9261267993893186,0.480255126953125,"

The first step is to give to the two of them. Carmela is the one who is the one who is the one who...","Carmela's four cousins have a total of $2 x 4 = $<<2*4=8>>8.
The total money they all have is $7 + $8 = $<<7+8=15>>15.
There will be 1 (Carmela) + 4 (cousins) = <<1+4=5>>5 people who will be sharing equally the money.
So each of them should get $15/5 = $<<15/5=3>>3.
Hence, Carmela has to give a total of $7 - $3 = $<<7-3=4>>4 to her 4 cousins.
Therefore, each of her cousins will get $4/4 = $<<4/4=1>>1.
#### 1",0.08017707373819259,1
gsm8k_26,reasoning,gsm8k,181,1.6865234375,0.7509765625,0.48850139466899545,0.3333333333333333,0.3333333333333333,0.9796457010870242,0.46270751953125,"

The Sandwich Shop is a great place to shop for sausage sandwiches, sausage sandwiches, and other s...","If each sandwich comes with 4 strips of pepper, and each pepper makes 8 slices, then each sandwich uses 4/8=<<4/8=0.5>>0.5 pepper.
If the Sandwich Shop serves a sandwich every 5 minutes, then per hour the Shop serves 60/5=<<60/5=12>>12 sandwiches.
Thus, per hour, the Shop uses 12*0.5=<<12*0.5=6>>6 jalapeno peppers.
And in an 8-hour day, the Sandwich Shop uses 8*6=<<8*6=48>>48 jalapeno peppers.
#### 48",0.4934234858601714,1
gsm8k_27,reasoning,gsm8k,192,1.3935546875,0.73583984375,0.4734197987508163,0.16666666666666666,0.3333333333333333,0.9581375516849632,0.458221435546875,"

The first trip to the well is to the well. The second trip to the well is to the well. The third t...","Jack is able to carry two 5-gallon buckets of water per trip, or 2 * 5 = 10 gallons of water. Jill can only carry one bucket per trip, or 5 gallons.
Jack completes 3 trips to the well and back for every 2 trips Jill completes, so in that time they have both together carried 3 Jack trips * 2 buckets per Jack trip * 5 gallons per bucket + 2 Jill trips * 1 bucket per Jill trip * 5 gallons per bucket = 30 gallons + 10 gallons = <<3*2*5+2*1*5=40>>40 gallons of water.
If you consider these as a single ""group"" of trips, it will take 600 gallons / 40 gallons per ""group"" of trips = <<600/40=15>>15 groups of trips.
As each of these ""groups"" of trips consists of two Jill trips, Jill will make 15 * 2 = <<15*2=30>>30 trips to the well and back before the tank is filled.
#### 30",0.11479870026489086,1
gsm8k_28,reasoning,gsm8k,98,1.4091796875,0.7431640625,0.3789418175755724,0.16666666666666666,0.3333333333333333,0.9602206576602357,0.473724365234375,"

The watermelons are sold at a price of $1,000.

The watermelons are sold at a price of $1,000.

Th...","Ten dozens of watermelons are equal to 10 x 12 = <<10*12=120>>120 watermelons.
Yesterday, Alice sold 120 x 40/100 = <<120*40/100=48>>48 watermelons.
So, there are only 120 - 48 = <<120-48=72>>72 watermelons left for today.
Today, Alice sold 72 x 1/4 = <<72*1/4=18>>18 watermelons.
Hence, 72 - 18 = <<72-18=54>>54 watermelons are left to be sold tomorrow.
#### 54",-0.009025144142462934,1
gsm8k_29,reasoning,gsm8k,168,1.3125,0.75,0.4413904311123695,0.0,0.3333333333333333,0.9590699291445249,0.461883544921875,  He is 2 m/s faster at the top speed and he can run the first 10 meters in 2 seconds.  He is 2 m/s ...,"John runs 100-4=<<100-4=96>>96 meters once he reaches his max speed
He runs it in 13-1=<<13-1=12>>12 seconds
So he runs at a speed of 96/12=<<96/12=8>>8 m/s
So that means James's top speed is 8+2=<<8+2=10>>10 m/s
He has to run 100-10=<<100-10=90>>90 meters at his top speed
So he runs that at 90/10=<<90/10=9>>9 seconds
So he takes 9+2=<<9+2=11>>11 seconds to run 100 meters
#### 11",-0.19022042501544192,1
gsm8k_30,reasoning,gsm8k,160,1.5087890625,0.78466796875,0.36927430728289734,0.16666666666666666,0.3333333333333333,0.9214028352515947,0.478485107421875,"

The woman who ran the first time in her life was a woman who was a woman who was a woman who was a...","Wednesday + Friday = 4816 + 2095 = <<4816+2095=6911>>6911 meters
9 km = <<9*1000=9000>>9000 meters
9000 - 6911 = <<9000-6911=2089>>2089 meters
Hannah ran 2089 meters farther on Monday than Wednesday and Friday.
#### 2089",0.014697786774433211,1
gsm8k_31,reasoning,gsm8k,127,1.4423828125,0.75244140625,0.40958629829412274,0.16666666666666666,0.3333333333333333,0.9861443737862828,0.45660400390625,"  The cost of the apartment is $1,000 per month.  The cost of the apartment is $1,000 per month.  Th...","His old apartment cost 1200*12=$<<1200*12=14400>>14,400 per year
His new apartment 1200*1.4=$<<1200*1.4=1680>>1680 per month
That means it cost 1680/3=$<<1680/3=560>>560 per month
So it cost 560*12=$<<560*12=6720>>6720
So he saves 14400-6720=$<<14400-6720=7680>>7680
#### 7680",-0.08250676367062419,1
gsm8k_32,reasoning,gsm8k,187,1.69921875,0.7431640625,0.48096999249296946,0.16666666666666666,0.3333333333333333,0.9486623465821635,0.4456787109375,"

Yuri's first game is to play a game with his brother Yuri. He is a good player, but he is not a go...","The sum of Yuri's dice gave, 2 + 4 + 5 = <<2+4+5=11>>11 squares.
For Yuko to get the same sum in the dice, 1 + 5 + X = 11 squares.
Solving the equation, X = 11 - 6, X = <<11-6=5>>5 squares.
To stand in front of his brother, Yuko needs to be at least 1 place in front, so his last die will move him, 5 + 1 = <<5+1=6>>6 squares.
#### 6",-0.007267200628031508,1
gsm8k_33,reasoning,gsm8k,139,1.421875,0.76220703125,0.36352889289366647,0.0,0.3333333333333333,0.9903469095611651,0.4661865234375,"

The first step is to make a box of ice cream bars.  The second step is to make a box of ice cream ...","If 6 friends each want 2 bars, that's 6 friends * 2 bars = <<6*2=12>>12 bars needed.
Each box contains 3 bars, so 12 bars / 3 bars per box = <<12/3=4>>4 boxes needed.
A box is $7, so 4 boxes * $7.50 = $<<4*7.5=30>>30.
There are 6 friends so $30 / 6 friends = $<<30/6=5>>5 per person.
#### 5",-0.36562318202634647,1
gsm8k_34,reasoning,gsm8k,165,1.3984375,0.74560546875,0.42188508887283555,0.16666666666666666,0.3333333333333333,0.9346250315678223,0.475738525390625,"

The best way to get a pair of boots is to buy a pair of boots. The best way to get a pair of boots...","The amount of the discount is 20/100 * $90 original price = $<<20/100*90=18>>18
Charlotte needs to bring the $90 - $18 discount = $<<90-18=72>>72
#### 72",0.1386797330084911,1
gsm8k_35,reasoning,gsm8k,150,1.3642578125,0.73876953125,0.4269607319500652,0.16666666666666666,0.3333333333333333,0.9323438572397146,0.4549560546875,"

The manager is the manager. He is the manager. He is the manager. He is the manager. He is the man...","The 2 managers earn $5 x 2 = $<<5*2=10>>10 per day.
The daily salary of 3 clerks is $2 x 3 = $<<3*2=6>>6.
Therefore the total salary of all employees of the grocery store is $10 + $6= $<<10+6=16>>16
#### 16",-0.09107642608092319,1
gsm8k_36,reasoning,gsm8k,153,1.265625,0.75341796875,0.3963371300836239,0.16666666666666666,0.2222222222222222,0.9857872314772479,0.44659423828125,"

The second day he averages 8 tickets a day. How many does he have to average each day for the rest...","He has given out 120 tickets because 15 x 8 = <<15*8=120>>120
He has 16 days left to had out tickets because 31 - 15 = <<31-15=16>>16
He has to give out 80 more because 200 - 120 = <<200-120=80>>80
He has to give out 5 a day because 80 / 16 = <<80/16=5>>5
#### 5",-0.4725687502783827,1
gsm8k_37,reasoning,gsm8k,119,1.3857421875,0.7587890625,0.4215884268351446,0.0,0.3333333333333333,0.9803635812154986,0.456787109375,"  The price is $25.  The price is $25.  The price is $25.  The price is $25.  The price is $25.

The...","The silver has a volume of 3*3*3=<<3*3*3=27>>27 cubic inches
So it weighs 27*6=<<27*6=162>>162 ounces
So its value is 162*25=$<<162*25=4050>>4050
That means he sold it for 4050*1.1=$<<4050*1.1=4455>>4455
#### 4455",-0.2933923266627036,1
gsm8k_38,reasoning,gsm8k,139,1.455078125,0.74951171875,0.3849552812460738,0.16666666666666666,0.3333333333333333,0.9161229418870178,0.459869384765625,"

The first step is to find out what the birds are doing.  The second step is to find out what the b...","Muscovies: 40(.50)=<<40*.50=20>>20 Muscovy ducks
Female Muscovies:20(.30)=6 ducks
#### 6",-0.17600857194793426,1
gsm8k_39,reasoning,gsm8k,148,1.48046875,0.7578125,0.3813837797897577,0.16666666666666666,0.3333333333333333,0.9910653713939577,0.465423583984375,"

The package is a package that contains a lot of soap. It is a package that contains a lot of soap....","Find how many soaps are in 1 box by multiplying the number of soaps per package by the number of packages per box: 192*6=<<192*6=1152>>1152 soaps.
Then find how many soaps 2 boxes contain by multiplying the number of boxes by the number of soaps per box: 1152*2= <<1152*2=2304>>2304 soaps.
#### 2304",-0.06591777877211935,1
gsm8k_40,reasoning,gsm8k,99,1.3583984375,0.755859375,0.36619220393799207,0.16666666666666666,0.2222222222222222,0.9650214230768537,0.476470947265625,"

The price of the movie is $12.50.

The price of the movie is $12.50.

The price of the movie is $1...","He spent a total of 8 * $12 + 4 * $18 = $<<8*12+4*18=168>>168
He bought a total of 8 + 4 = <<8+4=12>>12 movies.
The average price is $168 / 12 = $<<168/12=14>>14 per movie.
#### 14",-0.2386615173270087,1
gsm8k_41,reasoning,gsm8k,151,1.7548828125,0.7607421875,0.37602505608741615,0.16666666666666666,0.3333333333333333,0.9910302340971756,0.47149658203125,"

The first two games of the season were played in the first half of the season. The first half of t...","The first five players scored a total of 250 points because 5 x 50 = <<5*50=250>>250
There are 4 players left because 9 - 5 = <<9-5=4>>4
The 4 remaining players scored 20 points because 270 - 250 = 20
The 4 remaining players averaged 5 points because 20 / 4 = <<20/4=5>>5
#### 5",-0.01134263499792501,1
gsm8k_42,reasoning,gsm8k,154,1.6171875,0.76123046875,0.4215375006607866,0.16666666666666666,0.3333333333333333,0.922657105483306,0.481353759765625,"

The printer is a great choice for a printer that is easy to use and easy to use. The printer is ea...","First find the total cost of the color cartridges: $32/cartridge * 3 cartridges = $<<32*3=96>>96
Then add the cost of the black-and-white cartridge to find the total cost: $96 + $27 = $<<96+27=123>>123
#### 123",0.20443010290680388,1
gsm8k_43,reasoning,gsm8k,129,1.5146484375,0.76220703125,0.3707280954671948,0.16666666666666666,0.3333333333333333,0.988912686639713,0.47991943359375,"

The company is a big company, and it is a big company. It is a big company. It is a big company. I...","The amount of money they currently make in a year is 12 * 4000 = $<<12*4000=48000>>48000.
The additional amount they need to make is $60000 - $48000= $<<60000-48000=12000>>12000 per year.
So, they should make $12000 / 12 = $<<12000/12=1000>>1000 more every month.
#### 1000",0.06819201908592021,1
gsm8k_44,reasoning,gsm8k,137,1.4765625,0.7451171875,0.3821052947974275,0.16666666666666666,0.3333333333333333,0.9721457217613341,0.45648193359375,"

The most important thing to remember is that the peaches are not the same size as the peaches. The...","First find how many of the peaches are fresh, which is 250 peaches * 60% = <<250*60*.01=150>>150 peaches.
Then, subtract the number Brenda throws away after the fresh count, which is 150 peaches - 15 peaches = <<150-15=135>>135 peaches.
#### 135",-0.1884498478731845,1
gsm8k_45,reasoning,gsm8k,154,1.302734375,0.73779296875,0.4316335427055093,0.16666666666666666,0.2222222222222222,0.9677906593903485,0.456634521484375,"

The first course costs $15 and the second course costs $15 and $15. The cost of the dessert is $15...","The second course cost Amelia $15 + $5 = $<<15+5=20>>20.
The dessert cost 25/100 * $20 = $<<25/100*20=5>>5.
That leaves Amelia with $60 - $15 - $20 - $5 = $<<60-15-20-5=20>>20.
#### 20",-0.26371120298897205,1
gsm8k_46,reasoning,gsm8k,142,1.4697265625,0.75537109375,0.4021037521083749,0.16666666666666666,0.3333333333333333,0.9674951556880832,0.460784912109375,"

The Dunkin Donuts store is a great place to buy a lot of food. The Dunkin Donuts store is a great ...","Sophie has 4 - 1 = <<4-1=3>>3 boxes of donuts left.
The total number of pieces of donuts that she has is 3 x 12 = <<3*12=36>>36.
She gave 12 / 2 = <<12/2=6>>6 donuts to her sister.
Therefore Sophie was left with 36 - 6 = <<36-6=30>>30 donuts after giving her sister.
#### 30",-0.06970310929366079,1
gsm8k_47,reasoning,gsm8k,158,1.5458984375,0.751953125,0.4331097431719807,0.16666666666666666,0.3333333333333333,0.9727433901706566,0.458282470703125,"

The first card was a card of Robert's own cards. Robert was a card of Robert's own cards. Robert w...","Padma traded 2 + 15 of her cards = <<2+15=17>>17 cards.
Robert traded 10 + 8 of his cards = <<10+8=18>>18 cards.
In total, between both of them Padma and Robert traded 17 + 18 = <<17+18=35>>35 cards.
#### 35",0.004282089587291001,1
gsm8k_48,reasoning,gsm8k,68,1.205078125,0.7587890625,0.36805261075598844,0.3333333333333333,0.3333333333333333,0.974921397472718,0.47442626953125,"

## **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1.  **1. ...","The cake has 8 slices * 347 calories = <<8*347=2776>>2776 calories.
The brownies have 6 slices * 375 = <<6*375=2250>>2250 calories.
The cake has 2776 calories - 2250 = <<2776-2250=526>>526 more calories.
#### 526",0.23640162800761133,1
gsm8k_49,reasoning,gsm8k,159,1.416015625,0.74755859375,0.4119310024097338,0.16666666666666666,0.3333333333333333,0.9694678449315747,0.46929931640625,"

The first step is to buy a loaf of bread. The second step is to buy a loaf of bread. The third ste...","The cost of the loaves of bread is 4 × $2 = $<<4*2=8>>8.
The cost of the milk is 2 × $2 = $<<2*2=4>>4.
The total cost of the groceries is $8 + $4 = $<<8+4=12>>12.
Clare has $47 − $12 = $35 left.
#### 35",0.05714672574475426,1
gsm8k_50,reasoning,gsm8k,128,1.6279296875,0.74853515625,0.44838575291598604,0.16666666666666666,0.3333333333333333,0.9871542453133063,0.458984375,"

The grass seed cover is a small, thick, thick, thick, thick, thick, thick, thick, thick, thick, th...","Drew’s lawn is 22 * 36 = <<22*36=792>>792 square feet.
He bought enough grass seed to cover 250 * 4 = <<250*4=1000>>1000 square feet.
Thus, the leftover grass seed can cover 1000 - 792 = <<1000-792=208>>208 square feet.
#### 208",0.07018334488596817,1
gsm8k_51,reasoning,gsm8k,150,1.314453125,0.7451171875,0.43137311990592137,0.16666666666666666,0.3333333333333333,0.9564711115047849,0.448822021484375,  He spends 6 months researching before going on a 2-year-long expedition for his first find.  The t...,"The research took 6/12=<<6/12=.5>>.5 years
So it took 2+.5=<<2.5=2.5>>2.5 years for the first artifact
It takes 2.5*3=<<2.5*3=7.5>>7.5 years for the second
So in total it took 2.5+7.5=<<2.5+7.5=10>>10 years to find both
#### 10",-0.12659941390253623,1
