id,label,dataset,token_len,ppl,AE,APE,APL,CUD,SIB,FL,generated_text,answer,REV,label_num
strategyqa_fallback_0,reasoning,strategyqa,131,1.43359375,1.059782608695652,0.3100242422124789,0.16666666666666666,0.4444444444444444,0.0,0.5105723505434783,"

The first step is to buy a new one. The second step is to buy a new one. The third step is to buy ...",,-0.20392439199608606,1
strategyqa_fallback_1,reasoning,strategyqa,135,1.5400390625,1.1214488636363635,0.30621440345216866,0.8333333333333334,0.5555555555555556,0.3235471238662366,0.4792036576704546,"

The train is a train of up and down the road, and it is a train of up and down the road. The train...",,0.22108925124156653,1
strategyqa_fallback_2,reasoning,strategyqa,80,1.3271484375,1.1356534090909092,0.28328066314522915,0.16666666666666666,0.5555555555555556,0.0,0.4917214133522727,"

The price is $80.

The price is $80.

The price is $80.

The price is $80.

The price is $80.

The...",,-0.2628010504480422,1
strategyqa_fallback_3,reasoning,strategyqa,79,1.7392578125,1.3733552631578947,0.29112255844632073,0.6666666666666666,0.5555555555555556,0.3273299410011411,0.4700927734375,"

A:

You can use the following code to show the steps of the x+3=11 and y=2x, which is the same as ...",,0.08964592748455413,1
strategyqa_fallback_4,reasoning,strategyqa,146,1.333984375,0.9302884615384616,0.31866649117471596,0.16666666666666666,0.2222222222222222,0.0,0.490478515625,"

The first one is a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of ...",,-0.5648585839947792,1
wiki_fallback_0,control,wiki,112,1.4697265625,1.8774038461538463,0.2300524825454914,0.6666666666666666,0.6666666666666666,0.0,0.500244140625,"

The first page of the book is a short introduction to the history of pencils. The first page is a ...",,0.29073726436816955,0
wiki_fallback_1,control,wiki,115,1.3544921875,2.675,0.20267902494246443,0.3333333333333333,0.5555555555555556,0.0,0.52568359375,"

The lake is a lake, and the lake is a lake. The lake is a lake. The lake is a lake. The lake is a ...",,0.3003262264446875,0
wiki_fallback_2,control,wiki,83,1.7412109375,2.3025568181818183,0.21486784608314452,0.8333333333333334,0.7777777777777778,0.0,0.5191983309659091,"

The following is a list of bread recipes that you can use to make bread.

1. Preheat oven to 350°F...",,0.7041761937130288,0
wiki_fallback_3,control,wiki,119,1.759765625,2.28125,0.2055739719263499,0.6666666666666666,0.7777777777777778,0.0,0.5174005681818181,"

The following is a list of the most important books that I have read in the past.

The first book ...",,0.56530936165447,0
wiki_fallback_4,control,wiki,86,1.65234375,2.596875,0.20022799465021004,0.6666666666666666,0.7777777777777778,0.0,0.523583984375,"

The following are some of the most important things you can do to keep your clothes safe.

1. Keep...",,0.6756839374536293,0
