id,label,dataset,token_len,ppl,AE,APE,APL,CUD,SIB,FL,generated_text,answer,REV,label_num
gsm8k_10,reasoning,gsm8k,48,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Gordon’s bags weigh 3 + 7 = <<3+7=10>>10 pounds.
Trace’s five bags all weigh the same amount, so each bag weighs 10 / 5 = <<10/5=2>>2 pounds.
#### 2",0.0,1
gsm8k_11,reasoning,gsm8k,31,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"65% of the library books are for adults because 100 - 35 = <<100-35=65>>65
There are 160 library books in total because 104 / .65 = <<104/.65=160>>160
#### 160",0.0,1
gsm8k_12,reasoning,gsm8k,31,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"First find the total cost of the two $8 cards: $8/card * 2 cards = $<<8*2=16>>16
Then subtract the cost of the cards Nicky gave away from the cost of the card he received to find his profit: $21 - $16 = $<<21-16=5>>5
#### 5",0.0,1
gsm8k_13,reasoning,gsm8k,49,6.218211200000001,3.2,0.64,9.6,,4.8,1.6,".,.,.","The total movie is 600 seconds long because 130 + 145 + 85 + 60 + 180 = <<130+145+85+60+180=600>>600
The total movie is 10 minutes long because 600 / 60 = <<600/60=10>>10
On average each player gets 2 minutes because 10 / 5 = <<10/5=2>>2
#### 2",0.0,1
gsm8k_14,reasoning,gsm8k,45,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"First, we need to determine how much the entire meal costs before we can determine the tip. We perform 10+20+30=<<10+20+30=60>>60 dollars worth of food.
Now we need to find out how much the total tip to be paid is, by multiplying 60*.2=12 dollars in tips.
Since they want to split this evenly amongst three people, this works out to 12/3= <<12/3=4>>4 dollars in tips per person.
#### 4",0.0,1
gsm8k_15,reasoning,gsm8k,48,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Niko will earn $2 x 25/100 = $<<2*25/100=0.5>>0.5 profit for each of the first four pairs of socks.
So, his total profit for the four pairs of socks will be $0.5 x 4 = $<<0.5*4=2>>2.
His total earnings for the 5 pairs of socks is $0.2 x 5 = $<<0.2*5=1>>1.
Therefore, his total profit will be $2 + $1 = $<<2+1=3>>3.
#### 3",0.0,1
gsm8k_16,reasoning,gsm8k,40,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The number of short students in the class is 2/5*400 = <<2/5*400=160>>160
The total number of short and tall students is 160+90 = <<160+90=250>>250
Since there are 400 students in the class, the number of students with average height is 400-250 = <<400-250=150>>150
#### 150",0.0,1
gsm8k_17,reasoning,gsm8k,35,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"His original investment was 15*20=$<<15*20=300>>300
The value of his investment increases by 15*2/3=$<<15*2/3=10>>10 per coin
So each coin was worth 15+10=$<<15+10=25>>25
So he sold 300/25=<<300/25=12>>12 coins
#### 12",0.0,1
gsm8k_18,reasoning,gsm8k,42,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The number of red roses Lorelei picks is 12 x 50% = <<12*50*.01=6>>6 roses.
The number of pink roses Lorelei picks is 18 x 50% = <<18*50*.01=9>>9 roses.
The number of yellow roses she picks is 20 x 25% = <<20*25*.01=5>>5 roses.
The number of orange roses she picks is 8 x 25% = <<8*25*.01=2>>2 roses.
The total number of roses in her vase is 6 + 9 + 5 + 2 = <<6+9+5+2=22>>22 roses.
#### 22",0.0,1
gsm8k_19,reasoning,gsm8k,48,12.0182112,3.2,0.64,9.6,,4.8,1.6,",120000000000000000000000000000000000000000000000000000000000000","1. Tonya sold $11 worth of small lemonades and $24 worth of medium lemonades which makes $11 + $24= $<<11+24=35>>35 for small and medium lemonades.
2. Tonya made a total of $50. If she made $35 selling the two smaller sizes and she sold three sizes in all then $50-$35= $<<50-35=15>>15 worth of large lemonades.
3. The large lemonades sold for $3 each and Tonya sold $15 worth of large lemonades which means she sold $15/$3=<<15/3=5>>5 large cups of lemonade.
#### 5",0.0,1
gsm8k_20,reasoning,gsm8k,53,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"It took Leo 25 x 2 = <<25*2=50>>50 minutes to finish the second part of the assignment.
Leo finished the first and second parts of the assignment in 25 + 50 = <<25+50=75>>75 minutes.
He finished the entire assignment in 60 x 2 = <<60*2=120>>120 minutes.
Therefore, it took Leo 120 - 75 = <<120-75=45>>45 minutes to finish the third part of the assignment.
#### 45",0.0,1
gsm8k_21,reasoning,gsm8k,39,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The tickets cost $10.00 each and he has to buy 2 tickets so that's 10*2 = $<<10*2=20.00>>20.00
They each grab a box of candy that's $2.50 a box so that will cost 2*2.50 = $<<2*2.50=5.00>>5.00
The tickets cost $20.00, the candy is $5.00 and the combo will is $11.00 so Connor will spend 20+5+11 = $<<20+5+11=36.00>>36.00 during his date
#### 36",0.0,1
gsm8k_22,reasoning,gsm8k,37,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Susie has 572 x 1/4 = <<572*1/4=143>>143 red beans.
There were 572 - 143 = <<572-143=429>>429 beans that are not red.
There are 429 x 1/3 = <<429*1/3=143>>143 white beans.
So, there were 429 - 143 = <<429-143=286>>286 beans left.
Therefore, 286/2 = <<286/2=143>>143 beans are green.
#### 143",0.0,1
gsm8k_23,reasoning,gsm8k,39,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Let x represent the number of Chevys
Fords:3+2x
Buicks:4(3+2x)=12+8x
Total:x+3+2x+12+8x=301
11x+15=301
11x=286
x=<<26=26>>26
Buicks:12+8(26)=220
#### 220",0.0,1
gsm8k_24,reasoning,gsm8k,45,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Peter needs $5,000 – $2,900 = $<<5000-2900=2100>>2,100 in total.
He will have to wait for $2100 ÷ $700/month = <<2100/700=3>>3 months to reach his goal.
#### 3",0.0,1
gsm8k_25,reasoning,gsm8k,37,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"First find the total number of years Wendy spent in accounting: 25 years + 15 years = <<25+15=40>>40 years
Then divide the number of years she spent in accounting by the number of years she lived and multiply by 100% to find the percentage of her life: 40 years / 80 years * 100% = 50%
#### 50",0.0,1
gsm8k_26,reasoning,gsm8k,46,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"There were 200 - 40 = <<200-40=160>>160 runners last year.
Therefore, there will be 2 x 160 = <<2*160=320>>320 runners this year.
#### 320",0.0,1
gsm8k_27,reasoning,gsm8k,39,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The total number of oranges in all the trees before Dulce picked any is 8 trees * 200 oranges/tree = <<8*200=1600>>1600 oranges.
If each orange tree has 200 oranges, and Dulce picks 2/5 of each tree's oranges, she picks 2/5 * 200 oranges = <<2/5*200=80>>80 oranges.
Since the total number of orange trees is eight, Dulce picked 8 trees * 80 oranges/tree = <<8*80=640>>640 oranges from all the trees.
After picking 640 oranges from the trees, the total number of oranges remaining became 1600 oranges - 640 oranges = 960 oranges.
#### 960",0.0,1
gsm8k_28,reasoning,gsm8k,44,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Padma traded 2 + 15 of her cards = <<2+15=17>>17 cards.
Robert traded 10 + 8 of his cards = <<10+8=18>>18 cards.
In total, between both of them Padma and Robert traded 17 + 18 = <<17+18=35>>35 cards.
#### 35",0.0,1
gsm8k_29,reasoning,gsm8k,46,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"First find the total number of gates someone has to pass through: 12 floors / 3 floors/gate = <<12/3=4>>4 gates
Then find the total time someone spends waiting at the gates: 4 gates * 2 minutes/gate = <<4*2=8>>8 minutes
Then convert that time to seconds: 8 minutes * 60 seconds/minute = <<8*60=480>>480 seconds
Then find the time to drive through one floor in seconds: 800 feet / 10 feet/second = <<800/10=80>>80 seconds
Then multiply the time per floor by the number of floors to find the total driving time: 80 seconds/floor * 12 floors = 960 seconds
Then add the total driving time to the total time waiting at the gates to find the total time to get to the bottom: 960 seconds + 480 seconds = <<960+480=1440>>1440 seconds
#### 1440",0.0,1
gsm8k_30,reasoning,gsm8k,34,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"First find how many deer have 8 antlers: 920 deer * 10% = <<920*10*.01=92>>92 deer
Then divide that number by 4 to find how many deer meet both criteria: 92 deer / 4 = <<92/4=23>>23 deer
#### 23",0.0,1
gsm8k_31,reasoning,gsm8k,54,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Allison bought 8+15=<<8+15=23>>23 glue sticks
Allison bought 30/6=<<30/6=5>>5 packs of construction paper.
Allison bought 23+5= <<23+5=28>>28 craft supply items
#### 28",0.0,1
gsm8k_32,reasoning,gsm8k,46,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The first game was 100*.8=<<100*.8=80>>80 hours of grinding
So it was 100-80=<<100-80=20>>20 hours of good gameplay
The expansion brought the time of good gameplay to 20+30=<<20+30=50>>50 hours
#### 50",0.0,1
gsm8k_33,reasoning,gsm8k,48,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"They have $27 for the party because 15 + 12 = <<15+12=27>>27
They have $12 for soda because 27 - 15 = <<27-15=12>>12
They can buy 4 bottles of soda because 12 / 3 = <<12/3=4>>4
They have 48 servings of soda because 4 x 12 = <<4*12=48>>48
Each guest gets 6 servings because 48 / 8 = <<48/8=6>>6
#### 6",0.0,1
gsm8k_34,reasoning,gsm8k,43,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"He spent $49 on glasses because 50-49=<<50-49=1>>1
He spent $24 on small glasses because 8x3=<<8*3=24>>24
He spent $25 on large glasses because 49-24=<<49-24=25>>25
He bought 5 large glasses because 25/5=<<25/5=5>>5
#### 5",0.0,1
gsm8k_35,reasoning,gsm8k,37,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Mara has 40 x (10 / 100) = <<40*(10/100)=4>>4 pink crayons.
Luna has 50 x (20 / 100) = <<50*(20/100)=10>>10 pink crayons.
Together they have 4 + 10 = <<4+10=14>>14 pink crayons
#### 14",0.0,1
gsm8k_36,reasoning,gsm8k,42,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"First find how many months the loans last: 20 years * 12 months/year = <<20*12=240>>240 months
Then divide the cost of the house by the number of payments to find the monthly payment before interest: $480,000 / 240 months = $<<480000/240=2000>>2000/month
Then do the same thing to find the monthly payment before interest on the trailer: $120,000 / 240 months = $<<120000/240=500>>500/month
Then subtract the cost of the trailer payment from the cost of the house payment to find the difference: $2000/month - $500/month = $<<2000-500=1500>>1500/month
#### 1500",0.0,1
gsm8k_37,reasoning,gsm8k,52,5.8182112,3.2,0.64,9.6,,4.8,1.6,.,"Mia spent a total of $30 per siblings * 3 siblings = $<<30*3=90>>90 on her siblings.
She therefore spent $150 total spending - $90 spending on her siblings = $<<150-90=60>>60 on her parents.
As each parent received an equal amount, each parent’s gift cost $60 total spending on parents / 2 = $<<60/2=30>>30.
#### 30",0.0,1
gsm8k_38,reasoning,gsm8k,44,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The cost of the loaves of bread is 4 × $2 = $<<4*2=8>>8.
The cost of the milk is 2 × $2 = $<<2*2=4>>4.
The total cost of the groceries is $8 + $4 = $<<8+4=12>>12.
Clare has $47 − $12 = $35 left.
#### 35",0.0,1
gsm8k_39,reasoning,gsm8k,48,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The large planters can hold a total of 4 * 20 = <<4*20=80>>80 seeds.
This will leave Oshea with 200 - 80 = <<200-80=120>>120 seeds remaining.
This means he will need 120 / 4 = <<120/4=30>>30 small planters.
#### 30",0.0,1
gsm8k_40,reasoning,gsm8k,35,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Before the extra colored pencils, he had 150/5=<<150/5=30>>30 colored pencils in each container.
With the other colored pencils, he is given he now has 150+30=<<150+30=180>>180 colored pencils
If you distribute them evenly each container should have 180/5=<<180/5=36>>36 colored pencils
#### 36",0.0,1
gsm8k_41,reasoning,gsm8k,50,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"There are 40/2= <<40/2=20>>20 women at the event.
Hence, there are a total of 40 + 20 = <<40+20=60>>60 men and women at the event.
So, the total number of children at the event is 80 - 60 = <<80-60=20>>20.
After Oleg added 10 children to the guest list, there are a total of 20 + 10 = <<20+10=30>>30 children.
#### 30",0.0,1
gsm8k_42,reasoning,gsm8k,45,5.8182112,3.2,0.64,9.6,,4.8,1.6,.,"There are 30 x 5 = <<30*5=150>>150 stamps on each of the first 10 pages.
So she has a total of 150 x 10 = <<150*10=1500>>1500 stamps in the first 10 pages.
There are 50 - 10 = <<50-10=40>>40 pages that have 50 stamps each.
There is a total of 40 x 50 = <<40*50=2000>>2000 stamps in the remaining 40 pages.
Therefore, Stella has 2000 + 1500 = <<2000+1500=3500>>3500 stamps in her album.
#### 3500",0.0,1
gsm8k_43,reasoning,gsm8k,35,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The next 100 channels cost 100/2=$<<100/2=50>>50
So the total cost is 100+50=$<<100+50=150>>150
So he pays 150/2=$<<150/2=75>>75
#### 75",0.0,1
gsm8k_44,reasoning,gsm8k,52,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Every day, the sprinkler uses 4 + 6 = <<4+6=10>>10 liters of water.
Hence, it takes the sprinkler system 50 / 10 = <<50/10=5>>5 days to use 50 liters of water.
#### 5",0.0,1
gsm8k_45,reasoning,gsm8k,39,12.0182112,3.2,0.64,9.6,,4.8,1.6, the.00000000000000000000000000000000000000000000000000000000000000,"The total time taken for the whole journey is 9:00-6:00 = <<9-6=3>>3 hours.
The total time taken in minutes is 3*60 = <<3*60=180>>180 minutes.
If it takes 40 minutes to reach the first station, then the rest of the journey takes 180 - 40 = <<180-40=140>>140 minutes.
#### 140",0.0,1
gsm8k_46,reasoning,gsm8k,48,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Janessa starts with 4 cards + 13 cards = <<4+13=17>>17 cards.
She adds 17 cards + 36 cards = <<17+36=53>>53 cards from the eBay purchase.
Janessa decides to throw away 53 cards - 4 cards = <<53-4=49>>49 cards due to damage.
After giving Dexter the present we know that Janessa kept 49 cards - 29 cards = <<49-29=20>>20 cards for herself.
#### 20",0.0,1
gsm8k_47,reasoning,gsm8k,21,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The total price of the barbells was 850-40=$<<850-40=810>>810
So each one cost 810/3=$<<810/3=270>>270
#### 270",0.0,1
gsm8k_48,reasoning,gsm8k,51,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"From his second job, Mike receives $9/hour * 12 hours = $<<9*12=108>>108.
He therefore earned $160 – $108 = $<<52=52>>52 from his first job.
#### 52",0.0,1
gsm8k_49,reasoning,gsm8k,51,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"On the tall hills, he sleds down 2 tall hills * 4 times per tall hill = <<2*4=8>>8 times.
He sleds down the small hills half as often so he sleds down each hill 4 times per tall hill / 2 = <<4/2=2>>2 times per small hill.
On the small hills, he sleds down 3 small hills * 2 times per small hill = <<3*2=6>>6 times.
So in total, Wilson sled down the hills 8 times on tall hills + 6 times on small hills = <<8+6=14>>14 times.
#### 14",0.0,1
gsm8k_50,reasoning,gsm8k,38,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"There are C cans of cherry soda in the cooler.
There are twice as many cans of orange pop, so there are 2C cans of orange pop in the cooler.
In all, there are C + 2C = 3C = 24 cans in the cooler.
Therefore, there are C = 24 / 3 = <<24/3=8>>8 cans of cherry soda in the cooler.
#### 8",0.0,1
gsm8k_51,reasoning,gsm8k,46,12.0182112,3.2,0.64,9.6,,4.8,1.6,0000000000000000000000000000000000000000000000000000000000000000,"Daryl can load up to 15 crates * 20kg per crate = <<15*20=300>>300kg.
The nails weigh a total of 4 bags of nails * 5kg per bag of nails = <<4*5=20>>20kg.
The hammers weigh a total of 12 bags of hammers * 5kg per bag of hammers = <<12*5=60>>60kg.
The wooden planks weigh a total of 10 bags of wooden planks * 30kg per bag of wooden planks= <<10*30=300>>300kg.
So in total, Daryl’s items weigh a total of 20kg nails + 60kg hammers + 300kg wooden planks = <<20+60+300=380>>380kg.
He will therefore need to leave out 380kg in items – 300kg weight limit = <<380-300=80>>80kg.
#### 80",0.0,1
gsm8k_52,reasoning,gsm8k,34,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Kwame = 2.5 hours * 60 minutes = <<2.5*60=150>>150 minutes
Connor = 1.5 hours * 60 minutes = <<1.5*60=90>>90 minutes
Kwame + Connor = 150 + 90 = 240 minutes
240 - 97 = <<240-97=143>>143 minutes
Kwame and Conner studied 143 minutes more than Lexia.
#### 143",0.0,1
gsm8k_53,reasoning,gsm8k,43,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Today Aunt May's cows gave her 365 gallons + 380 = <<365+380=745>>745 gallons of milk.
She had 745 gallons - 612 gallons sold to the ice cream factory = <<745-612=133>>133 gallons of milk left.
Combined with the leftover from yesterday, Aunt May has 133 gallons + 15 gallons = <<133+15=148>>148 gallons of milk.
#### 148",0.0,1
gsm8k_54,reasoning,gsm8k,53,6.8182112,3.2,0.64,9.6,,4.8,1.6, 12 1 1. . ,"Each drink uses 1.5 cups because 1/4 cup + 1 and 1/4 cup = <<1.5=1.5>>1.5 cups
The pitcher contains 12 total drinks because 18 / 1.5 = <<18/1.5=12>>12
There are 15 cups of lemonade in the pitcher because 12 x 1 and 1/4 = 15
#### 15",0.0,1
gsm8k_55,reasoning,gsm8k,28,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Zrinka = <<6=6>>6 years
Jordyn = 2 * 6 = <<6*2=12>>12 years
Mehki = 12 + 10 = <<12+10=22>>22 years
Mehki is 22 years old.
#### 22",0.0,1
gsm8k_56,reasoning,gsm8k,27,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"If 10 half-gallons of milk bake 40 cookies, then one half-gallon of milk bakes 40/10 = 4 cookies.
If one half-gallon of milk bakes 4 cookies. to bake 200 cookies, you'll need 200/4 = <<200/4=50>>50 half-gallons of milk
#### 50",0.0,1
gsm8k_57,reasoning,gsm8k,32,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"A train with sixteen cars can carry 16 x 60 = <<16*60=960>>960 passengers
2 airplanes can carry 2 x 366 = <<2*366=732>>732 passengers
The train can carry 960 - 732 = <<960-732=228>>228 passengers more than 2 airplanes.
#### 228",0.0,1
gsm8k_58,reasoning,gsm8k,28,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Adam will teach 50 * 9 = <<50*9=450>>450 students in 9 years.
So, in 10 year Adam will teach 450 + 40 = <<450+40=490>>490 students.
#### 490",0.0,1
gsm8k_59,reasoning,gsm8k,44,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Tallest Tree: <<108=108>>108 feet
Middle sized tree:(108/2)-6=<<108/2-6=48>>48 feet
Smallest tree:48/4=<<48/4=12>>12 feet
#### 12",0.0,1
gsm8k_60,reasoning,gsm8k,43,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"There are 1 x 60 minutes = <<1*60=60>>60 minutes in 1 hour.
There are 60/5 = <<60/5=12>>12 sets of 5 minutes in 1 hour.
So, Jane can fold 3 x 12 = <<3*12=36>>36 towels in an hour.
There are 60/10 = <<60/10=6>>6 sets of 10 minutes in 1 hour.
So, Kyla can fold 5 x 6 = <<5*6=30>>30 towels in an hour.
There are 60/20 = <<60/20=3>>3 sets of 20 minutes in 1 hour.
So, Anthony can fold 7 x 3 = <<7*3=21>>21 towels in an hour.
Therefore, the 3 of them can fold a total of 36 + 30 + 21 = <<36+30+21=87>>87 towels in 1 hour.
#### 87",0.0,1
gsm8k_61,reasoning,gsm8k,46,6.6182112,3.2,0.64,9.6,,4.8,1.6, 1 100000,"Dave bought 3 packs of white shirts * 6 = <<3*6=18>>18 white shirts.
Dave bought 2 packs of blue shirts * 4 = <<2*4=8>>8 blue shirts.
Dave bought a total of 18 + 8 shirts = <<18+8=26>>26 shirts.
#### 26",0.0,1
gsm8k_62,reasoning,gsm8k,30,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Kyle and Tasha caught 36 - 8 = <<36-8=28>>28 fish
Kyle caught 28/2 = <<28/2=14>>14 fish
#### 14",0.0,1
gsm8k_63,reasoning,gsm8k,44,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"The store received 20 / 2 = <<20/2=10>>10 pallets of paper towels.
They received 20 / 4 = <<20/4=5>>5 pallets of tissues.
They received 20 / 5 = <<20/5=4>>4 pallets of paper plates.
Thus, the store received 20 - 10 - 5 - 4 = <<20-10-5-4=1>>1 pallet of paper cups.
#### 1",0.0,1
gsm8k_64,reasoning,gsm8k,31,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Miss Davis gave a total of 15 x 10 = <<15*10=150>>150 popsicle sticks to the 10 groups in her class.
So, she is left with 170 - 150 = <<170-150=20>>20 sticks.
#### 20",0.0,1
gsm8k_65,reasoning,gsm8k,40,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Currently, Mark is reading books for 2 * 7 = <<2*7=14>>14 hours weekly.
His goal is to read books, for 14 + 4 = <<14+4=18>>18 hours during one week.
#### 18",0.0,1
gsm8k_66,reasoning,gsm8k,44,5.8182112,3.2,0.64,9.6,,4.8,1.6,.,"When he gave 40 seashells to his friends, Ali had 180-40= <<180-40=140>>140 seashells.
When he gave another 30 seashells to his brothers, he had 140-30 = <<140-30=110>>110 seashells
He also sold half of the seashells, a total of 1/2*110 = <<55=55>>55 seashells
He was left with 110-55= <<110-55=55>>55 seashells
#### 55",0.0,1
gsm8k_67,reasoning,gsm8k,19,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Each shirt cost 20*.5=$<<20*.5=10>>10 with the sale
So he paid 10*6=$<<10*6=60>>60
#### 60",0.0,1
gsm8k_68,reasoning,gsm8k,47,5.8182112,3.2,0.64,9.6,,4.8,1.6, ,"The total cost of maths books is 2*3 = <<2*3=6>>6 dollars
The total cost of science books is 6*3 = <<6*3=18>>18 dollars
The total cost for maths and science books is 6+18 = <<6+18=24>>24 dollars
The cost for art books is 30-24 = <<30-24=6>>6 dollars.
Since he bought 3 art books, the cost for each art book will be 6/3 = 2 dollars
#### 2",0.0,1
gsm8k_69,reasoning,gsm8k,36,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"There are 9-4 = <<9-4=5>>5 blue pens left in the jar.
There are 21-7 = <<21-7=14>>14 black pens left in the jar.
There are 5+14+6 = <<5+14+6=25>>25 pens left in the jar.
#### 25",0.0,1
gsm8k_70,reasoning,gsm8k,34,5.718211200000001,3.2,0.64,9.6,,4.8,1.6,,"Ten years from now, the elder child will be 20+10 = <<10+20=30>>30 years old.
If the elder child is 20 years old now, the second born is 20-5 = <<20-5=15>>15 years old, 5 years younger than the firstborn.
The second-born will be 15+10 = 25 years old ten years from now.
The total age of the first and second-born 10 years from now will be 25+30 = <<25+30=55>>55
The third-born who is five years younger than the second born is 15-5 = <<15-5=10>>10 years old.
The third sibling's age ten years from now will be 10+10 = <<10+10=20>>20 years old.
The total age of the three siblings ten years from now will be 55+20 = <<55+20=75>>75 years.
#### 75",0.0,1
