id,label,dataset,token_len,ppl,AE,APE,APL,CUD,SIB,FL,generated_text,answer,REV,label_num
gsm8k_11,reasoning,gsm8k,73,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to use the following command to find the number of elements in a list?

I have a list of numbe...","65% of the library books are for adults because 100 - 35 = <<100-35=65>>65
There are 160 library books in total because 104 / .65 = <<104/.65=160>>160
#### 160",0.0,1
gsm8k_12,reasoning,gsm8k,77,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to use the following code to plot the data from a file?

I have a file that has a list of data...","First find the total cost of the two $8 cards: $8/card * 2 cards = $<<8*2=16>>16
Then subtract the cost of the cards Nicky gave away from the cost of the card he received to find his profit: $21 - $16 = $<<21-16=5>>5
#### 5",0.0,1
gsm8k_13,reasoning,gsm8k,80,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"100 seconds of the power forward, and 120 seconds of the center. How many seconds of video does she ...","The total movie is 600 seconds long because 130 + 145 + 85 + 60 + 180 = <<130+145+85+60+180=600>>600
The total movie is 10 minutes long because 600 / 60 = <<600/60=10>>10
On average each player gets 2 minutes because 10 / 5 = <<10/5=2>>2
#### 2",0.0,1
gsm8k_14,reasoning,gsm8k,79,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," the bill equally?

Solution:

Let's break down the problem into smaller parts:

* Julie pays $10 x ...","First, we need to determine how much the entire meal costs before we can determine the tip. We perform 10+20+30=<<10+20+30=60>>60 dollars worth of food.
Now we need to find out how much the total tip to be paid is, by multiplying 60*.2=12 dollars in tips.
Since they want to split this evenly amongst three people, this works out to 12/3= <<12/3=4>>4 dollars in tips per person.
#### 4",0.0,1
gsm8k_15,reasoning,gsm8k,87,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"
- The cost 4
The cost of 5 apples is $3.45 and 5 oranges are $1.23. If Rachel buys one apple and on...","Niko will earn $2 x 25/100 = $<<2*25/100=0.5>>0.5 profit for each of the first four pairs of socks.
So, his total profit for the four pairs of socks will be $0.5 x 4 = $<<0.5*4=2>>2.
His total earnings for the 5 pairs of socks is $0.2 x 5 = $<<0.2*5=1>>1.
Therefore, his total profit will be $2 + $1 = $<<2+1=3>>3.
#### 3",0.0,1
gsm8k_16,reasoning,gsm8k,70,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How do you find the slope of the line passing through the points (1, 2) and (5, 10)?

Apr 24, 2018...","The number of short students in the class is 2/5*400 = <<2/5*400=160>>160
The total number of short and tall students is 160+90 = <<160+90=250>>250
Since there are 400 students in the class, the number of students with average height is 400-250 = <<400-250=150>>150
#### 150",0.0,1
gsm8k_17,reasoning,gsm8k,91,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 1: Introduction to the Amazing World of the Internet

Have you ever wondered how you can ac...","His original investment was 15*20=$<<15*20=300>>300
The value of his investment increases by 15*2/3=$<<15*2/3=10>>10 per coin
So each coin was worth 15+10=$<<15+10=25>>25
So he sold 300/25=<<300/25=12>>12 coins
#### 12",0.0,1
gsm8k_18,reasoning,gsm8k,84,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," flowers.  How many flowers does Lorelei have in her vase?

Solution:

First, we need to find the to...","The number of red roses Lorelei picks is 12 x 50% = <<12*50*.01=6>>6 roses.
The number of pink roses Lorelei picks is 18 x 50% = <<18*50*.01=9>>9 roses.
The number of yellow roses she picks is 20 x 25% = <<20*25*.01=5>>5 roses.
The number of orange roses she picks is 8 x 25% = <<8*25*.01=2>>2 roses.
The total number of roses in her vase is 6 + 9 + 5 + 2 = <<6+9+5+2=22>>22 roses.
#### 22",0.0,1
gsm8k_19,reasoning,gsm8k,82,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"ades, $16 of medium lemonades, and $20 of large lemonades. How many small, medium, and large lemonad...","1. Tonya sold $11 worth of small lemonades and $24 worth of medium lemonades which makes $11 + $24= $<<11+24=35>>35 for small and medium lemonades.
2. Tonya made a total of $50. If she made $35 selling the two smaller sizes and she sold three sizes in all then $50-$35= $<<50-35=15>>15 worth of large lemonades.
3. The large lemonades sold for $3 each and Tonya sold $15 worth of large lemonades which means she sold $15/$3=<<15/3=5>>5 large cups of lemonade.
#### 5",0.0,1
gsm8k_20,reasoning,gsm8k,88,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"

A. 10
B. 15
C. 20
D. 25
E. 30

Let the time taken to complete the first part = x

Let the time tak...","It took Leo 25 x 2 = <<25*2=50>>50 minutes to finish the second part of the assignment.
Leo finished the first and second parts of the assignment in 25 + 50 = <<25+50=75>>75 minutes.
He finished the entire assignment in 60 x 2 = <<60*2=120>>120 minutes.
Therefore, it took Leo 120 - 75 = <<120-75=45>>45 minutes to finish the third part of the assignment.
#### 45",0.0,1
gsm8k_21,reasoning,gsm8k,65,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," much change will Connor receive from the cashier?

Step 1:

Step 2:

Step 3:

Step 4:

Step 5:

Ste...","The tickets cost $10.00 each and he has to buy 2 tickets so that's 10*2 = $<<10*2=20.00>>20.00
They each grab a box of candy that's $2.50 a box so that will cost 2*2.50 = $<<2*2.50=5.00>>5.00
The tickets cost $20.00, the candy is $5.00 and the combo will is $11.00 so Connor will spend 20+5+11 = $<<20+5+11=36.00>>36.00 during his date
#### 36",0.0,1
gsm8k_22,reasoning,gsm8k,86,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Our Changing World - The Exciting World of International Relations

Have ...","Susie has 572 x 1/4 = <<572*1/4=143>>143 red beans.
There were 572 - 143 = <<572-143=429>>429 beans that are not red.
There are 429 x 1/3 = <<429*1/3=143>>143 white beans.
So, there were 429 - 143 = <<429-143=286>>286 beans left.
Therefore, 286/2 = <<286/2=143>>143 beans are green.
#### 143",0.0,1
gsm8k_23,reasoning,gsm8k,90,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Ourselves and Others - Exploring Identity and Diversity

In our ever-chan...","Let x represent the number of Chevys
Fords:3+2x
Buicks:4(3+2x)=12+8x
Total:x+3+2x+12+8x=301
11x+15=301
11x=286
x=<<26=26>>26
Buicks:12+8(26)=220
#### 220",0.0,1
gsm8k_24,reasoning,gsm8k,92,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," it take him to save up enough money for the trip?

To solve this problem, we need to set up an equa...","Peter needs $5,000 – $2,900 = $<<5000-2900=2100>>2,100 in total.
He will have to wait for $2100 ÷ $700/month = <<2100/700=3>>3 months to reach his goal.
#### 3",0.0,1
gsm8k_25,reasoning,gsm8k,87,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to find the equation of a line given two points

• I

## Main Question or Discussion Point

I ...","First find the total number of years Wendy spent in accounting: 25 years + 15 years = <<25+15=40>>40 years
Then divide the number of years she spent in accounting by the number of years she lived and multiply by 100% to find the percentage of her life: 40 years / 80 years * 100% = 50%
#### 50",0.0,1
gsm8k_26,reasoning,gsm8k,99,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Ourselves and Others - Exploring Our Identities

Have you ever thought ab...","There were 200 - 40 = <<200-40=160>>160 runners last year.
Therefore, there will be 2 x 160 = <<2*160=320>>320 runners this year.
#### 320",0.0,1
gsm8k_27,reasoning,gsm8k,88,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Our Bodies: The Amazing World of Cells and Genes

Have you ever wondered ...","The total number of oranges in all the trees before Dulce picked any is 8 trees * 200 oranges/tree = <<8*200=1600>>1600 oranges.
If each orange tree has 200 oranges, and Dulce picks 2/5 of each tree's oranges, she picks 2/5 * 200 oranges = <<2/5*200=80>>80 oranges.
Since the total number of orange trees is eight, Dulce picked 8 trees * 80 oranges/tree = <<8*80=640>>640 oranges from all the trees.
After picking 640 oranges from the trees, the total number of oranges remaining became 1600 oranges - 640 oranges = 960 oranges.
#### 960",0.0,1
gsm8k_28,reasoning,gsm8k,86,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," How many cards does each person have left?

Solution:

Let the number of cards that Padma has = x

...","Padma traded 2 + 15 of her cards = <<2+15=17>>17 cards.
Robert traded 10 + 8 of his cards = <<10+8=18>>18 cards.
In total, between both of them Padma and Robert traded 17 + 18 = <<17+18=35>>35 cards.
#### 35",0.0,1
gsm8k_29,reasoning,gsm8k,91,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," long will it take to get from the ground floor to the 12th floor?

Solution:

The problem is asking...","First find the total number of gates someone has to pass through: 12 floors / 3 floors/gate = <<12/3=4>>4 gates
Then find the total time someone spends waiting at the gates: 4 gates * 2 minutes/gate = <<4*2=8>>8 minutes
Then convert that time to seconds: 8 minutes * 60 seconds/minute = <<8*60=480>>480 seconds
Then find the time to drive through one floor in seconds: 800 feet / 10 feet/second = <<800/10=80>>80 seconds
Then multiply the time per floor by the number of floors to find the total driving time: 80 seconds/floor * 12 floors = 960 seconds
Then add the total driving time to the total time waiting at the gates to find the total time to get to the bottom: 960 seconds + 480 seconds = <<960+480=1440>>1440 seconds
#### 1440",0.0,1
gsm8k_30,reasoning,gsm8k,86,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Our Bodies: The Amazing World of Cells and Genes

Have you ever wondered ...","First find how many deer have 8 antlers: 920 deer * 10% = <<920*10*.01=92>>92 deer
Then divide that number by 4 to find how many deer meet both criteria: 92 deer / 4 = <<92/4=23>>23 deer
#### 23",0.0,1
gsm8k_31,reasoning,gsm8k,88,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," glue sticks did Allison buy?

A. 10
B. 12
C. 14
D. 16
E. 18

Let's say Marie bought x glue sticks a...","Allison bought 8+15=<<8+15=23>>23 glue sticks
Allison bought 30/6=<<30/6=5>>5 packs of construction paper.
Allison bought 23+5= <<23+5=28>>28 craft supply items
#### 28",0.0,1
gsm8k_32,reasoning,gsm8k,91,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"

James gets bored with his game so decides to play a different one.  That game promises 100 hours o...","The first game was 100*.8=<<100*.8=80>>80 hours of grinding
So it was 100-80=<<100-80=20>>20 hours of good gameplay
The expansion brought the time of good gameplay to 20+30=<<20+30=50>>50 hours
#### 50",0.0,1
gsm8k_33,reasoning,gsm8k,87,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,". How many bottles of soda can they buy?

Let's break down the problem step-by-step:

Step 1: Identi...","They have $27 for the party because 15 + 12 = <<15+12=27>>27
They have $12 for soda because 27 - 15 = <<27-15=12>>12
They can buy 4 bottles of soda because 12 / 3 = <<12/3=4>>4
They have 48 servings of soda because 4 x 12 = <<4*12=48>>48
Each guest gets 6 servings because 48 / 8 = <<48/8=6>>6
#### 6",0.0,1
gsm8k_34,reasoning,gsm8k,92,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Our Bodies: The Amazing World of Cells and Genes

Have you ever wondered ...","He spent $49 on glasses because 50-49=<<50-49=1>>1
He spent $24 on small glasses because 8x3=<<8*3=24>>24
He spent $25 on large glasses because 49-24=<<49-24=25>>25
He bought 5 large glasses because 25/5=<<25/5=5>>5
#### 5",0.0,1
gsm8k_35,reasoning,gsm8k,86,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Our Bodies: The Amazing World of Cells and Genes

Have you ever wondered ...","Mara has 40 x (10 / 100) = <<40*(10/100)=4>>4 pink crayons.
Luna has 50 x (20 / 100) = <<50*(20/100)=10>>10 pink crayons.
Together they have 4 + 10 = <<4+10=14>>14 pink crayons
#### 14",0.0,1
gsm8k_36,reasoning,gsm8k,83,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," the trailer than on the house?

Solution:

Let x = monthly payment on house

Let y = monthly paymen...","First find how many months the loans last: 20 years * 12 months/year = <<20*12=240>>240 months
Then divide the cost of the house by the number of payments to find the monthly payment before interest: $480,000 / 240 months = $<<480000/240=2000>>2000/month
Then do the same thing to find the monthly payment before interest on the trailer: $120,000 / 240 months = $<<120000/240=500>>500/month
Then subtract the cost of the trailer payment from the cost of the house payment to find the difference: $2000/month - $500/month = $<<2000-500=1500>>1500/month
#### 1500",0.0,1
gsm8k_37,reasoning,gsm8k,95,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," did each of her parents receive?

First, let's find out how much money Mia spent on each sibling:

...","Mia spent a total of $30 per siblings * 3 siblings = $<<30*3=90>>90 on her siblings.
She therefore spent $150 total spending - $90 spending on her siblings = $<<150-90=60>>60 on her parents.
As each parent received an equal amount, each parent’s gift cost $60 total spending on parents / 2 = $<<60/2=30>>30.
#### 30",0.0,1
gsm8k_38,reasoning,gsm8k,97,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Our Bodies - The Amazing World of Cells and Genes

Have you ever wondered...","The cost of the loaves of bread is 4 × $2 = $<<4*2=8>>8.
The cost of the milk is 2 × $2 = $<<2*2=4>>4.
The total cost of the groceries is $8 + $4 = $<<8+4=12>>12.
Clare has $47 − $12 = $35 left.
#### 35",0.0,1
gsm8k_39,reasoning,gsm8k,85,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"

Solution:

Let’s say Oshea has 4 large planters and 4 small planters.

He wants to plant 200 seeds...","The large planters can hold a total of 4 * 20 = <<4*20=80>>80 seeds.
This will leave Oshea with 200 - 80 = <<200-80=120>>120 seeds remaining.
This means he will need 120 / 4 = <<120/4=30>>30 small planters.
#### 30",0.0,1
gsm8k_40,reasoning,gsm8k,81,25.513763840000003,3.2,0.64,9.6,,4.8,1.6, Chapter 10: Understanding the Impact of COVID-19 on the Global Economy: A Focus on the United State...,"Before the extra colored pencils, he had 150/5=<<150/5=30>>30 colored pencils in each container.
With the other colored pencils, he is given he now has 150+30=<<150+30=180>>180 colored pencils
If you distribute them evenly each container should have 180/5=<<180/5=36>>36 colored pencils
#### 36",0.0,1
gsm8k_41,reasoning,gsm8k,76,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"?

Solution:

Let x be the number of men.

Then, 40x = 80

x = 2

Then, 40x = 80

x = 2

Then, 40x =...","There are 40/2= <<40/2=20>>20 women at the event.
Hence, there are a total of 40 + 20 = <<40+20=60>>60 men and women at the event.
So, the total number of children at the event is 80 - 60 = <<80-60=20>>20.
After Oleg added 10 children to the guest list, there are a total of 20 + 10 = <<20+10=30>>30 children.
#### 30",0.0,1
gsm8k_42,reasoning,gsm8k,87,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"?

Solution:

Let the number of pages in the first 10 pages be x.

Then, the number of pages in the ...","There are 30 x 5 = <<30*5=150>>150 stamps on each of the first 10 pages.
So she has a total of 150 x 10 = <<150*10=1500>>1500 stamps in the first 10 pages.
There are 50 - 10 = <<50-10=40>>40 pages that have 50 stamps each.
There is a total of 40 x 50 = <<40*50=2000>>2000 stamps in the remaining 40 pages.
Therefore, Stella has 2000 + 1500 = <<2000+1500=3500>>3500 stamps in her album.
#### 3500",0.0,1
gsm8k_43,reasoning,gsm8k,87,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Chapter 10: Understanding Our Bodies: The Amazing World of Cells and Genes

Have you ever wondered ...","The next 100 channels cost 100/2=$<<100/2=50>>50
So the total cost is 100+50=$<<100+50=150>>150
So he pays 150/2=$<<150/2=75>>75
#### 75",0.0,1
gsm8k_44,reasoning,gsm8k,94,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to make a list of all the possible values of a function?

I have a function $f(x,y)$ and I wan...","Every day, the sprinkler uses 4 + 6 = <<4+6=10>>10 liters of water.
Hence, it takes the sprinkler system 50 / 10 = <<50/10=5>>5 days to use 50 liters of water.
#### 5",0.0,1
gsm8k_45,reasoning,gsm8k,60,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," the earliest time he can leave the bus?

A. 6:00 a.m.
B. 6:30 a.m.
C. 7:00 a.m.
D. 7:30 a.m.
E. 8:","The total time taken for the whole journey is 9:00-6:00 = <<9-6=3>>3 hours.
The total time taken in minutes is 3*60 = <<3*60=180>>180 minutes.
If it takes 40 minutes to reach the first station, then the rest of the journey takes 180 - 40 = <<180-40=140>>140 minutes.
#### 140",0.0,1
gsm8k_46,reasoning,gsm8k,93,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," that were not in her collection. How many cards does she have now?

Solution:

Let x = number of ca...","Janessa starts with 4 cards + 13 cards = <<4+13=17>>17 cards.
She adds 17 cards + 36 cards = <<17+36=53>>53 cards from the eBay purchase.
Janessa decides to throw away 53 cards - 4 cards = <<53-4=49>>49 cards due to damage.
After giving Dexter the present we know that Janessa kept 49 cards - 29 cards = <<49-29=20>>20 cards for herself.
#### 20",0.0,1
gsm8k_47,reasoning,gsm8k,73,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to use the following code to find the number of times a number is repeated in a list

# This f...","The total price of the barbells was 850-40=$<<850-40=810>>810
So each one cost 810/3=$<<810/3=270>>270
#### 270",0.0,1
gsm8k_48,reasoning,gsm8k,85,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," Mike earn from his second job?

I was able to solve this problem by using the formula for the sum o...","From his second job, Mike receives $9/hour * 12 hours = $<<9*12=108>>108.
He therefore earned $160 – $108 = $<<52=52>>52 from his first job.
#### 52",0.0,1
gsm8k_49,reasoning,gsm8k,83,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"

A. 10
B. 12
C. 14
D. 16
E. 18

Let's say that the tall hills are 1, and the small hills are 2.

Wi...","On the tall hills, he sleds down 2 tall hills * 4 times per tall hill = <<2*4=8>>8 times.
He sleds down the small hills half as often so he sleds down each hill 4 times per tall hill / 2 = <<4/2=2>>2 times per small hill.
On the small hills, he sleds down 3 small hills * 2 times per small hill = <<3*2=6>>6 times.
So in total, Wilson sled down the hills 8 times on tall hills + 6 times on small hills = <<8+6=14>>14 times.
#### 14",0.0,1
gsm8k_50,reasoning,gsm8k,65,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to use the

## Recommended Posts

I have a question about the following code:

Code:

```
#inc...","There are C cans of cherry soda in the cooler.
There are twice as many cans of orange pop, so there are 2C cans of orange pop in the cooler.
In all, there are C + 2C = 3C = 24 cans in the cooler.
Therefore, there are C = 24 / 3 = <<24/3=8>>8 cans of cherry soda in the cooler.
#### 8",0.0,1
gsm8k_51,reasoning,gsm8k,63,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"kg. How many crates can he load?

### 15.03.2019 15:30:00

A. 1000
B. 1000
C. 1000
D. 10","Daryl can load up to 15 crates * 20kg per crate = <<15*20=300>>300kg.
The nails weigh a total of 4 bags of nails * 5kg per bag of nails = <<4*5=20>>20kg.
The hammers weigh a total of 12 bags of hammers * 5kg per bag of hammers = <<12*5=60>>60kg.
The wooden planks weigh a total of 10 bags of wooden planks * 30kg per bag of wooden planks= <<10*30=300>>300kg.
So in total, Daryl’s items weigh a total of 20kg nails + 60kg hammers + 300kg wooden planks = <<20+60+300=380>>380kg.
He will therefore need to leave out 380kg in items – 300kg weight limit = <<380-300=80>>80kg.
#### 80",0.0,1
gsm8k_52,reasoning,gsm8k,51,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How do you simplify (2x^2-3x+1)/(x^2-4x+3)?

$2 \left(x - 1\right) \left(x - 1\right) \left(x - 1\...","Kwame = 2.5 hours * 60 minutes = <<2.5*60=150>>150 minutes
Connor = 1.5 hours * 60 minutes = <<1.5*60=90>>90 minutes
Kwame + Connor = 150 + 90 = 240 minutes
240 - 97 = <<240-97=143>>143 minutes
Kwame and Conner studied 143 minutes more than Lexia.
#### 143",0.0,1
gsm8k_53,reasoning,gsm8k,86,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," gallons of milk did she get from yesterday?

Aunt May milks her cows twice a day. This morning she ...","Today Aunt May's cows gave her 365 gallons + 380 = <<365+380=745>>745 gallons of milk.
She had 745 gallons - 612 gallons sold to the ice cream factory = <<745-612=133>>133 gallons of milk left.
Combined with the leftover from yesterday, Aunt May has 133 gallons + 15 gallons = <<133+15=148>>148 gallons of milk.
#### 148",0.0,1
gsm8k_54,reasoning,gsm8k,95,25.513763840000003,3.2,0.64,9.6,,4.8,1.6," iced tea and lemonade are in the pitcher?

Solution:

First, we need to find out how many cups of i...","Each drink uses 1.5 cups because 1/4 cup + 1 and 1/4 cup = <<1.5=1.5>>1.5 cups
The pitcher contains 12 total drinks because 18 / 1.5 = <<18/1.5=12>>12
There are 15 cups of lemonade in the pitcher because 12 x 1 and 1/4 = 15
#### 15",0.0,1
gsm8k_55,reasoning,gsm8k,85,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,# How to use the following code to create a function that will take a list of numbers and return the...,"Zrinka = <<6=6>>6 years
Jordyn = 2 * 6 = <<6*2=12>>12 years
Mehki = 12 + 10 = <<12+10=22>>22 years
Mehki is 22 years old.
#### 22",0.0,1
gsm8k_56,reasoning,gsm8k,77,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to use the

## Recommended Posts

I'm trying to write a program that will take a list of numbe...","If 10 half-gallons of milk bake 40 cookies, then one half-gallon of milk bakes 40/10 = 4 cookies.
If one half-gallon of milk bakes 4 cookies. to bake 200 cookies, you'll need 200/4 = <<200/4=50>>50 half-gallons of milk
#### 50",0.0,1
gsm8k_57,reasoning,gsm8k,51,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How do you simplify (3x^2-2x-10)/(x^2-1) ?

Mar 10, 2018

$= \frac{3 x + 10}{x + 1}$

#### Explana...","A train with sixteen cars can carry 16 x 60 = <<16*60=960>>960 passengers
2 airplanes can carry 2 x 366 = <<2*366=732>>732 passengers
The train can carry 960 - 732 = <<960-732=228>>228 passengers more than 2 airplanes.
#### 228",0.0,1
gsm8k_58,reasoning,gsm8k,76,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How to use the following code to find the number of times a string is repeated in a string

# impo...","Adam will teach 50 * 9 = <<50*9=450>>450 students in 9 years.
So, in 10 year Adam will teach 450 + 40 = <<450+40=490>>490 students.
#### 490",0.0,1
gsm8k_59,reasoning,gsm8k,57,25.513763840000003,3.2,0.64,9.6,,4.8,1.6,"# How do you simplify (3x^2y^3z^4)^3?

$81 {x}^{6} {y}^{9} {z}^{12}$
${\left(3 {x}^{2} {y}^{3} {z}^{...","Tallest Tree: <<108=108>>108 feet
Middle sized tree:(108/2)-6=<<108/2-6=48>>48 feet
Smallest tree:48/4=<<48/4=12>>12 feet
#### 12",0.0,1
